Navn;Stasjon;Tid(norsk normaltid);Nedbør (døgn);Snødybde
Ullsfjord Ii;SN91110;06.06.1962;4,1;0
Ullsfjord Ii;SN91110;07.06.1962;1,5;0
Ullsfjord Ii;SN91110;08.06.1962;0,8;0
Ullsfjord Ii;SN91110;09.06.1962;0,4;0
Ullsfjord Ii;SN91110;10.06.1962;0;0
Ullsfjord Ii;SN91110;11.06.1962;0,3;0
Ullsfjord Ii;SN91110;12.06.1962;0;0
Ullsfjord Ii;SN91110;13.06.1962;0;0
Ullsfjord Ii;SN91110;14.06.1962;0;0
Ullsfjord Ii;SN91110;15.06.1962;0;0
Ullsfjord Ii;SN91110;16.06.1962;0,5;0
Ullsfjord Ii;SN91110;17.06.1962;4,4;0
Ullsfjord Ii;SN91110;18.06.1962;0,8;0
Ullsfjord Ii;SN91110;19.06.1962;1,3;0
Ullsfjord Ii;SN91110;20.06.1962;0;0
Ullsfjord Ii;SN91110;21.06.1962;0,5;0
Ullsfjord Ii;SN91110;22.06.1962;1,2;0
Ullsfjord Ii;SN91110;23.06.1962;0;0
Ullsfjord Ii;SN91110;24.06.1962;15,2;0
Ullsfjord Ii;SN91110;25.06.1962;5,1;0
Ullsfjord Ii;SN91110;26.06.1962;0,6;0
Ullsfjord Ii;SN91110;27.06.1962;0,7;0
Ullsfjord Ii;SN91110;28.06.1962;1,3;0
Ullsfjord Ii;SN91110;29.06.1962;0,6;0
Ullsfjord Ii;SN91110;30.06.1962;0,1;0
Ullsfjord Ii;SN91110;01.07.1962;0;0
Ullsfjord Ii;SN91110;02.07.1962;0,2;0
Ullsfjord Ii;SN91110;03.07.1962;0;0
Ullsfjord Ii;SN91110;04.07.1962;0;0
Ullsfjord Ii;SN91110;05.07.1962;0;0
Ullsfjord Ii;SN91110;06.07.1962;0;0
Ullsfjord Ii;SN91110;07.07.1962;0,1;0
Ullsfjord Ii;SN91110;08.07.1962;0,7;0
Ullsfjord Ii;SN91110;09.07.1962;0;0
Ullsfjord Ii;SN91110;10.07.1962;0;0
Ullsfjord Ii;SN91110;11.07.1962;0;0
Ullsfjord Ii;SN91110;12.07.1962;0;0
Ullsfjord Ii;SN91110;13.07.1962;0;0
Ullsfjord Ii;SN91110;14.07.1962;0;0
Ullsfjord Ii;SN91110;15.07.1962;0;0
Ullsfjord Ii;SN91110;16.07.1962;0,1;0
Ullsfjord Ii;SN91110;17.07.1962;1,2;0
Ullsfjord Ii;SN91110;18.07.1962;2,1;0
Ullsfjord Ii;SN91110;19.07.1962;1,8;0
Ullsfjord Ii;SN91110;20.07.1962;0,9;0
Ullsfjord Ii;SN91110;21.07.1962;2,8;0
Ullsfjord Ii;SN91110;22.07.1962;1,3;0
Ullsfjord Ii;SN91110;23.07.1962;5,1;0
Ullsfjord Ii;SN91110;24.07.1962;2,1;0
Ullsfjord Ii;SN91110;25.07.1962;0,1;0
Ullsfjord Ii;SN91110;26.07.1962;0;0
Ullsfjord Ii;SN91110;27.07.1962;2,4;0
Ullsfjord Ii;SN91110;28.07.1962;0,1;0
Ullsfjord Ii;SN91110;29.07.1962;0;0
Ullsfjord Ii;SN91110;30.07.1962;0;0
Ullsfjord Ii;SN91110;31.07.1962;0;0
Ullsfjord Ii;SN91110;01.08.1962;0;0
Ullsfjord Ii;SN91110;02.08.1962;0;0
Ullsfjord Ii;SN91110;03.08.1962;0;0
Ullsfjord Ii;SN91110;04.08.1962;0;0
Ullsfjord Ii;SN91110;05.08.1962;0;0
Ullsfjord Ii;SN91110;06.08.1962;0;0
Ullsfjord Ii;SN91110;07.08.1962;0;0
Ullsfjord Ii;SN91110;08.08.1962;3,4;0
Ullsfjord Ii;SN91110;09.08.1962;0;0
Ullsfjord Ii;SN91110;10.08.1962;0;0
Ullsfjord Ii;SN91110;11.08.1962;0,5;0
Ullsfjord Ii;SN91110;12.08.1962;0;0
Ullsfjord Ii;SN91110;13.08.1962;0,8;0
Ullsfjord Ii;SN91110;14.08.1962;6,2;0
Ullsfjord Ii;SN91110;15.08.1962;5,5;0
Ullsfjord Ii;SN91110;16.08.1962;2,1;0
Ullsfjord Ii;SN91110;17.08.1962;0,4;0
Ullsfjord Ii;SN91110;18.08.1962;0;0
Ullsfjord Ii;SN91110;19.08.1962;0,1;0
Ullsfjord Ii;SN91110;20.08.1962;5,1;0
Ullsfjord Ii;SN91110;21.08.1962;0;0
Ullsfjord Ii;SN91110;22.08.1962;0;0
Ullsfjord Ii;SN91110;23.08.1962;0;0
Ullsfjord Ii;SN91110;24.08.1962;0;0
Ullsfjord Ii;SN91110;25.08.1962;0;0
Ullsfjord Ii;SN91110;26.08.1962;0;0
Ullsfjord Ii;SN91110;27.08.1962;0;0
Ullsfjord Ii;SN91110;28.08.1962;0,1;0
Ullsfjord Ii;SN91110;29.08.1962;0;0
Ullsfjord Ii;SN91110;30.08.1962;0;0
Ullsfjord Ii;SN91110;31.08.1962;1,6;0
Ullsfjord Ii;SN91110;01.09.1962;4,1;0
Ullsfjord Ii;SN91110;02.09.1962;0,9;0
Ullsfjord Ii;SN91110;03.09.1962;0,5;0
Ullsfjord Ii;SN91110;04.09.1962;0;0
Ullsfjord Ii;SN91110;05.09.1962;0;0
Ullsfjord Ii;SN91110;06.09.1962;0;0
Ullsfjord Ii;SN91110;07.09.1962;0;0
Ullsfjord Ii;SN91110;08.09.1962;0;0
Ullsfjord Ii;SN91110;09.09.1962;3,7;0
Ullsfjord Ii;SN91110;10.09.1962;3,9;0
Ullsfjord Ii;SN91110;11.09.1962;1,8;0
Ullsfjord Ii;SN91110;12.09.1962;4,3;0
Ullsfjord Ii;SN91110;13.09.1962;17,4;0
Ullsfjord Ii;SN91110;14.09.1962;26,2;0
Ullsfjord Ii;SN91110;15.09.1962;6,7;0
Ullsfjord Ii;SN91110;16.09.1962;1,2;0
Ullsfjord Ii;SN91110;17.09.1962;0;0
Ullsfjord Ii;SN91110;18.09.1962;0;0
Ullsfjord Ii;SN91110;19.09.1962;0,6;0
Ullsfjord Ii;SN91110;20.09.1962;0,7;0
Ullsfjord Ii;SN91110;21.09.1962;0;0
Ullsfjord Ii;SN91110;22.09.1962;0;0
Ullsfjord Ii;SN91110;23.09.1962;0;0
Ullsfjord Ii;SN91110;24.09.1962;0,1;0
Ullsfjord Ii;SN91110;25.09.1962;4,7;0
Ullsfjord Ii;SN91110;26.09.1962;11,9;0
Ullsfjord Ii;SN91110;27.09.1962;0;0
Ullsfjord Ii;SN91110;28.09.1962;0,7;0
Ullsfjord Ii;SN91110;29.09.1962;0;0
Ullsfjord Ii;SN91110;30.09.1962;0;0
Ullsfjord Ii;SN91110;01.10.1962;0;0
Ullsfjord Ii;SN91110;02.10.1962;0,1;0
Ullsfjord Ii;SN91110;03.10.1962;0,9;0
Ullsfjord Ii;SN91110;04.10.1962;2,1;0
Ullsfjord Ii;SN91110;05.10.1962;1,4;0
Ullsfjord Ii;SN91110;06.10.1962;0,1;0
Ullsfjord Ii;SN91110;07.10.1962;2,1;0
Ullsfjord Ii;SN91110;08.10.1962;11,8;0
Ullsfjord Ii;SN91110;09.10.1962;11,6;0
Ullsfjord Ii;SN91110;10.10.1962;23,8;0
Ullsfjord Ii;SN91110;11.10.1962;19,7;0
Ullsfjord Ii;SN91110;12.10.1962;13,7;2
Ullsfjord Ii;SN91110;13.10.1962;14,2;19
Ullsfjord Ii;SN91110;14.10.1962;4,1;18
Ullsfjord Ii;SN91110;15.10.1962;4,8;21
Ullsfjord Ii;SN91110;16.10.1962;2,6;25
Ullsfjord Ii;SN91110;17.10.1962;2,3;20
Ullsfjord Ii;SN91110;18.10.1962;4,7;10
Ullsfjord Ii;SN91110;19.10.1962;2,2;1
Ullsfjord Ii;SN91110;20.10.1962;8,1;1
Ullsfjord Ii;SN91110;21.10.1962;14,2;1
Ullsfjord Ii;SN91110;22.10.1962;15,1;4
Ullsfjord Ii;SN91110;23.10.1962;8,1;0
Ullsfjord Ii;SN91110;24.10.1962;2,2;0
Ullsfjord Ii;SN91110;25.10.1962;0,7;1
Ullsfjord Ii;SN91110;26.10.1962;0;1
Ullsfjord Ii;SN91110;27.10.1962;7,7;0
Ullsfjord Ii;SN91110;28.10.1962;2,9;2
Ullsfjord Ii;SN91110;29.10.1962;0;2
Ullsfjord Ii;SN91110;30.10.1962;14,2;26
Ullsfjord Ii;SN91110;31.10.1962;0;25
Ullsfjord Ii;SN91110;01.11.1962;1,2;19
Ullsfjord Ii;SN91110;02.11.1962;0,1;17
Ullsfjord Ii;SN91110;03.11.1962;0;16
Ullsfjord Ii;SN91110;04.11.1962;0;16
Ullsfjord Ii;SN91110;05.11.1962;6,2;14
Ullsfjord Ii;SN91110;06.11.1962;12,2;4
Ullsfjord Ii;SN91110;07.11.1962;1,6;1
Ullsfjord Ii;SN91110;08.11.1962;0;1
Ullsfjord Ii;SN91110;09.11.1962;0;1
Ullsfjord Ii;SN91110;10.11.1962;0,1;0
Ullsfjord Ii;SN91110;11.11.1962;0,2;0
Ullsfjord Ii;SN91110;12.11.1962;0;0
Ullsfjord Ii;SN91110;13.11.1962;0;0
Ullsfjord Ii;SN91110;14.11.1962;7,9;14
Ullsfjord Ii;SN91110;15.11.1962;1,5;15
Ullsfjord Ii;SN91110;16.11.1962;3,1;15
Ullsfjord Ii;SN91110;17.11.1962;1,4;16
Ullsfjord Ii;SN91110;18.11.1962;3,1;18
Ullsfjord Ii;SN91110;19.11.1962;0;16
Ullsfjord Ii;SN91110;20.11.1962;0;14
Ullsfjord Ii;SN91110;21.11.1962;0;12
Ullsfjord Ii;SN91110;22.11.1962;0;11
Ullsfjord Ii;SN91110;23.11.1962;0;10
Ullsfjord Ii;SN91110;24.11.1962;0;10
Ullsfjord Ii;SN91110;25.11.1962;0;9
Ullsfjord Ii;SN91110;26.11.1962;13,8;8
Ullsfjord Ii;SN91110;27.11.1962;16,9;10
Ullsfjord Ii;SN91110;28.11.1962;3,9;12
Ullsfjord Ii;SN91110;29.11.1962;2,1;24
Ullsfjord Ii;SN91110;30.11.1962;2,1;26
Ullsfjord Ii;SN91110;01.12.1962;8,2;37
Ullsfjord Ii;SN91110;02.12.1962;20,9;46
Ullsfjord Ii;SN91110;03.12.1962;10,2;43
Ullsfjord Ii;SN91110;04.12.1962;1,4;44
Ullsfjord Ii;SN91110;05.12.1962;0;44
Ullsfjord Ii;SN91110;06.12.1962;6,1;46
Ullsfjord Ii;SN91110;07.12.1962;1,2;44
Ullsfjord Ii;SN91110;08.12.1962;0;44
Ullsfjord Ii;SN91110;09.12.1962;4;47
Ullsfjord Ii;SN91110;10.12.1962;3,5;48
Ullsfjord Ii;SN91110;11.12.1962;0,8;49
Ullsfjord Ii;SN91110;12.12.1962;0;49
Ullsfjord Ii;SN91110;13.12.1962;0;49
Ullsfjord Ii;SN91110;14.12.1962;0;49
Ullsfjord Ii;SN91110;15.12.1962;0,5;48
Ullsfjord Ii;SN91110;16.12.1962;0;47
Ullsfjord Ii;SN91110;17.12.1962;0;47
Ullsfjord Ii;SN91110;18.12.1962;0,3;48
Ullsfjord Ii;SN91110;19.12.1962;0;47
Ullsfjord Ii;SN91110;20.12.1962;0;47
Ullsfjord Ii;SN91110;21.12.1962;0;47
Ullsfjord Ii;SN91110;22.12.1962;0;46
Ullsfjord Ii;SN91110;23.12.1962;4,9;17
Ullsfjord Ii;SN91110;24.12.1962;0,1;17
Ullsfjord Ii;SN91110;25.12.1962;11,3;22
Ullsfjord Ii;SN91110;26.12.1962;13,8;36
Ullsfjord Ii;SN91110;27.12.1962;4,9;40
Ullsfjord Ii;SN91110;28.12.1962;2,2;41
Ullsfjord Ii;SN91110;29.12.1962;0,9;40
Ullsfjord Ii;SN91110;30.12.1962;0;39
Ullsfjord Ii;SN91110;31.12.1962;0,8;20
Ullsfjord Ii;SN91110;01.01.1963;17,8;42
Ullsfjord Ii;SN91110;02.01.1963;10,3;54
Ullsfjord Ii;SN91110;03.01.1963;7,5;58
Ullsfjord Ii;SN91110;04.01.1963;3,9;60
Ullsfjord Ii;SN91110;05.01.1963;12,6;64
Ullsfjord Ii;SN91110;06.01.1963;0;64
Ullsfjord Ii;SN91110;07.01.1963;0;60
Ullsfjord Ii;SN91110;08.01.1963;0;56
Ullsfjord Ii;SN91110;09.01.1963;0;54
Ullsfjord Ii;SN91110;10.01.1963;4,2;57
Ullsfjord Ii;SN91110;11.01.1963;1,2;55
Ullsfjord Ii;SN91110;12.01.1963;14,1;74
Ullsfjord Ii;SN91110;13.01.1963;2,5;77
Ullsfjord Ii;SN91110;14.01.1963;11,4;71
Ullsfjord Ii;SN91110;15.01.1963;2,1;71
Ullsfjord Ii;SN91110;16.01.1963;0;70
Ullsfjord Ii;SN91110;17.01.1963;0,9;65
Ullsfjord Ii;SN91110;18.01.1963;9,4;53
Ullsfjord Ii;SN91110;19.01.1963;12,7;50
Ullsfjord Ii;SN91110;20.01.1963;2,1;57
Ullsfjord Ii;SN91110;21.01.1963;7,1;62
Ullsfjord Ii;SN91110;22.01.1963;8,9;68
Ullsfjord Ii;SN91110;23.01.1963;5,7;71
Ullsfjord Ii;SN91110;24.01.1963;3,1;66
Ullsfjord Ii;SN91110;25.01.1963;0,1;65
Ullsfjord Ii;SN91110;26.01.1963;0,2;66
Ullsfjord Ii;SN91110;27.01.1963;3,6;73
Ullsfjord Ii;SN91110;28.01.1963;21,4;63
Ullsfjord Ii;SN91110;29.01.1963;0,7;57
Ullsfjord Ii;SN91110;30.01.1963;5,9;58
Ullsfjord Ii;SN91110;31.01.1963;6,7;65
Ullsfjord Ii;SN91110;01.02.1963;0,2;62
Ullsfjord Ii;SN91110;02.02.1963;0,5;63
Ullsfjord Ii;SN91110;03.02.1963;6,4;67
Ullsfjord Ii;SN91110;04.02.1963;0,6;68
Ullsfjord Ii;SN91110;05.02.1963;2,1;70
Ullsfjord Ii;SN91110;06.02.1963;0,2;68
Ullsfjord Ii;SN91110;07.02.1963;0;68
Ullsfjord Ii;SN91110;08.02.1963;0;68
Ullsfjord Ii;SN91110;09.02.1963;4,8;73
Ullsfjord Ii;SN91110;10.02.1963;1,2;74
Ullsfjord Ii;SN91110;11.02.1963;0,5;71
Ullsfjord Ii;SN91110;12.02.1963;5,2;85
Ullsfjord Ii;SN91110;13.02.1963;5,8;90
Ullsfjord Ii;SN91110;14.02.1963;8,4;100
Ullsfjord Ii;SN91110;15.02.1963;5,5;105
Ullsfjord Ii;SN91110;16.02.1963;4,2;109
Ullsfjord Ii;SN91110;17.02.1963;0,1;107
Ullsfjord Ii;SN91110;18.02.1963;0,2;94
Ullsfjord Ii;SN91110;19.02.1963;7,1;98
Ullsfjord Ii;SN91110;20.02.1963;9,3;104
Ullsfjord Ii;SN91110;21.02.1963;11,1;110
Ullsfjord Ii;SN91110;22.02.1963;6,1;112
Ullsfjord Ii;SN91110;23.02.1963;2,1;104
Ullsfjord Ii;SN91110;24.02.1963;2,5;95
Ullsfjord Ii;SN91110;25.02.1963;0;93
Ullsfjord Ii;SN91110;26.02.1963;0,2;91
Ullsfjord Ii;SN91110;27.02.1963;1,5;90
Ullsfjord Ii;SN91110;28.02.1963;11,7;84
Ullsfjord Ii;SN91110;01.03.1963;8,1;81
Ullsfjord Ii;SN91110;02.03.1963;1,7;81
Ullsfjord Ii;SN91110;03.03.1963;13,6;79
Ullsfjord Ii;SN91110;04.03.1963;0,8;78
Ullsfjord Ii;SN91110;05.03.1963;8,9;74
Ullsfjord Ii;SN91110;06.03.1963;7,1;70
Ullsfjord Ii;SN91110;07.03.1963;0,6;69
Ullsfjord Ii;SN91110;08.03.1963;0,2;68
Ullsfjord Ii;SN91110;09.03.1963;0,6;69
Ullsfjord Ii;SN91110;10.03.1963;9,8;81
Ullsfjord Ii;SN91110;11.03.1963;1,3;82
Ullsfjord Ii;SN91110;12.03.1963;2,2;84
Ullsfjord Ii;SN91110;13.03.1963;0;84
Ullsfjord Ii;SN91110;14.03.1963;4,8;86
Ullsfjord Ii;SN91110;15.03.1963;3,5;83
Ullsfjord Ii;SN91110;16.03.1963;0;76
Ullsfjord Ii;SN91110;17.03.1963;0;70
Ullsfjord Ii;SN91110;18.03.1963;0;70
Ullsfjord Ii;SN91110;19.03.1963;0;69
Ullsfjord Ii;SN91110;20.03.1963;0;68
Ullsfjord Ii;SN91110;21.03.1963;0;68
Ullsfjord Ii;SN91110;22.03.1963;2,6;71
Ullsfjord Ii;SN91110;23.03.1963;5,2;75
Ullsfjord Ii;SN91110;24.03.1963;0,4;76
Ullsfjord Ii;SN91110;25.03.1963;0;68
Ullsfjord Ii;SN91110;26.03.1963;0;68
Ullsfjord Ii;SN91110;27.03.1963;0;68
Ullsfjord Ii;SN91110;28.03.1963;0;66
Ullsfjord Ii;SN91110;29.03.1963;0;66
Ullsfjord Ii;SN91110;30.03.1963;0;65
Ullsfjord Ii;SN91110;31.03.1963;0;64
Ullsfjord Ii;SN91110;01.04.1963;0;64
Ullsfjord Ii;SN91110;02.04.1963;0,2;62
Ullsfjord Ii;SN91110;03.04.1963;0;62
Ullsfjord Ii;SN91110;04.04.1963;0;61
Ullsfjord Ii;SN91110;05.04.1963;0;61
Ullsfjord Ii;SN91110;06.04.1963;0,1;61
Ullsfjord Ii;SN91110;07.04.1963;20;55
Ullsfjord Ii;SN91110;08.04.1963;4,9;61
Ullsfjord Ii;SN91110;09.04.1963;9,8;75
Ullsfjord Ii;SN91110;10.04.1963;1,6;75
Ullsfjord Ii;SN91110;11.04.1963;0;74
Ullsfjord Ii;SN91110;12.04.1963;0;72
Ullsfjord Ii;SN91110;13.04.1963;3,3;63
Ullsfjord Ii;SN91110;14.04.1963;0,3;63
Ullsfjord Ii;SN91110;15.04.1963;4,6;62
Ullsfjord Ii;SN91110;16.04.1963;0,6;62
Ullsfjord Ii;SN91110;17.04.1963;1,5;62
Ullsfjord Ii;SN91110;18.04.1963;5,7;64
Ullsfjord Ii;SN91110;19.04.1963;0,2;63
Ullsfjord Ii;SN91110;20.04.1963;0;63
Ullsfjord Ii;SN91110;21.04.1963;0;63
Ullsfjord Ii;SN91110;22.04.1963;0;63
Ullsfjord Ii;SN91110;23.04.1963;0;63
Ullsfjord Ii;SN91110;24.04.1963;0;63
Ullsfjord Ii;SN91110;25.04.1963;0;63
Ullsfjord Ii;SN91110;26.04.1963;0,6;58
Ullsfjord Ii;SN91110;27.04.1963;1,1;53
Ullsfjord Ii;SN91110;28.04.1963;1,1;48
Ullsfjord Ii;SN91110;29.04.1963;0,2;40
Ullsfjord Ii;SN91110;30.04.1963;0,4;37
Ullsfjord Ii;SN91110;01.05.1963;0;30
Ullsfjord Ii;SN91110;02.05.1963;0;23
Ullsfjord Ii;SN91110;03.05.1963;0;16
Ullsfjord Ii;SN91110;04.05.1963;0,1;9
Ullsfjord Ii;SN91110;05.05.1963;0;2
Ullsfjord Ii;SN91110;06.05.1963;0;2
Ullsfjord Ii;SN91110;07.05.1963;0;0
Ullsfjord Ii;SN91110;08.05.1963;0,8;0
Ullsfjord Ii;SN91110;09.05.1963;1,2;0
Ullsfjord Ii;SN91110;10.05.1963;0;0
Ullsfjord Ii;SN91110;11.05.1963;0,1;0
Ullsfjord Ii;SN91110;12.05.1963;0;0
Ullsfjord Ii;SN91110;13.05.1963;0,1;0
Ullsfjord Ii;SN91110;14.05.1963;0;0
Ullsfjord Ii;SN91110;15.05.1963;0;0
Ullsfjord Ii;SN91110;16.05.1963;9,1;0
Ullsfjord Ii;SN91110;17.05.1963;4,1;0
Ullsfjord Ii;SN91110;18.05.1963;0;0
Ullsfjord Ii;SN91110;19.05.1963;0,1;0
Ullsfjord Ii;SN91110;20.05.1963;1,1;0
Ullsfjord Ii;SN91110;21.05.1963;0,2;0
Ullsfjord Ii;SN91110;22.05.1963;0;0
Ullsfjord Ii;SN91110;23.05.1963;5,9;0
Ullsfjord Ii;SN91110;24.05.1963;3,4;0
Ullsfjord Ii;SN91110;25.05.1963;0;0
Ullsfjord Ii;SN91110;26.05.1963;0;0
Ullsfjord Ii;SN91110;27.05.1963;0;0
Ullsfjord Ii;SN91110;28.05.1963;4,9;0
Ullsfjord Ii;SN91110;29.05.1963;0,2;0
Ullsfjord Ii;SN91110;30.05.1963;2,6;0
Ullsfjord Ii;SN91110;31.05.1963;0;0
Ullsfjord Ii;SN91110;01.06.1963;0;0
Ullsfjord Ii;SN91110;02.06.1963;0;0
Ullsfjord Ii;SN91110;03.06.1963;1,9;0
Ullsfjord Ii;SN91110;04.06.1963;0;0
Ullsfjord Ii;SN91110;05.06.1963;0;0
Ullsfjord Ii;SN91110;06.06.1963;5,1;0
Ullsfjord Ii;SN91110;07.06.1963;1,4;0
Ullsfjord Ii;SN91110;08.06.1963;1,3;0
Ullsfjord Ii;SN91110;09.06.1963;0,1;0
Ullsfjord Ii;SN91110;10.06.1963;2,3;0
Ullsfjord Ii;SN91110;11.06.1963;4,7;0
Ullsfjord Ii;SN91110;12.06.1963;0,6;0
Ullsfjord Ii;SN91110;13.06.1963;5,6;0
Ullsfjord Ii;SN91110;14.06.1963;2,7;0
Ullsfjord Ii;SN91110;15.06.1963;0,4;0
Ullsfjord Ii;SN91110;16.06.1963;0;0
Ullsfjord Ii;SN91110;17.06.1963;0;0
Ullsfjord Ii;SN91110;18.06.1963;0;0
Ullsfjord Ii;SN91110;19.06.1963;0;0
Ullsfjord Ii;SN91110;20.06.1963;0;0
Ullsfjord Ii;SN91110;21.06.1963;0;0
Ullsfjord Ii;SN91110;22.06.1963;0;0
Ullsfjord Ii;SN91110;23.06.1963;0,3;0
Ullsfjord Ii;SN91110;24.06.1963;0;0
Ullsfjord Ii;SN91110;25.06.1963;0;0
Ullsfjord Ii;SN91110;26.06.1963;0;0
Ullsfjord Ii;SN91110;27.06.1963;0;0
Ullsfjord Ii;SN91110;28.06.1963;0;0
Ullsfjord Ii;SN91110;29.06.1963;0,4;0
Ullsfjord Ii;SN91110;30.06.1963;0,9;0
Ullsfjord Ii;SN91110;01.07.1963;0,1;0
Ullsfjord Ii;SN91110;02.07.1963;1,6;0
Ullsfjord Ii;SN91110;03.07.1963;0,4;0
Ullsfjord Ii;SN91110;04.07.1963;0;0
Ullsfjord Ii;SN91110;05.07.1963;1,1;0
Ullsfjord Ii;SN91110;06.07.1963;0;0
Ullsfjord Ii;SN91110;07.07.1963;0;0
Ullsfjord Ii;SN91110;08.07.1963;4,1;0
Ullsfjord Ii;SN91110;09.07.1963;0;0
Ullsfjord Ii;SN91110;10.07.1963;0;0
Ullsfjord Ii;SN91110;11.07.1963;0;0
Ullsfjord Ii;SN91110;12.07.1963;0,2;0
Ullsfjord Ii;SN91110;13.07.1963;0;0
Ullsfjord Ii;SN91110;14.07.1963;4,4;0
Ullsfjord Ii;SN91110;15.07.1963;1,3;0
Ullsfjord Ii;SN91110;16.07.1963;0,6;0
Ullsfjord Ii;SN91110;17.07.1963;0,1;0
Ullsfjord Ii;SN91110;18.07.1963;4,4;0
Ullsfjord Ii;SN91110;19.07.1963;1;0
Ullsfjord Ii;SN91110;20.07.1963;1,4;0
Ullsfjord Ii;SN91110;21.07.1963;1,9;0
Ullsfjord Ii;SN91110;22.07.1963;10,9;0
Ullsfjord Ii;SN91110;23.07.1963;0,3;0
Ullsfjord Ii;SN91110;24.07.1963;4,2;0
Ullsfjord Ii;SN91110;25.07.1963;0;0
Ullsfjord Ii;SN91110;26.07.1963;0,2;0
Ullsfjord Ii;SN91110;27.07.1963;4,9;0
Ullsfjord Ii;SN91110;28.07.1963;1,5;0
Ullsfjord Ii;SN91110;29.07.1963;0;0
Ullsfjord Ii;SN91110;30.07.1963;0,1;0
Ullsfjord Ii;SN91110;31.07.1963;0;0
Ullsfjord Ii;SN91110;01.08.1963;0;0
Ullsfjord Ii;SN91110;02.08.1963;0,1;0
Ullsfjord Ii;SN91110;03.08.1963;17,2;0
Ullsfjord Ii;SN91110;04.08.1963;3,6;0
Ullsfjord Ii;SN91110;05.08.1963;0;0
Ullsfjord Ii;SN91110;06.08.1963;0;0
Ullsfjord Ii;SN91110;07.08.1963;0;0
Ullsfjord Ii;SN91110;08.08.1963;6,3;0
Ullsfjord Ii;SN91110;09.08.1963;0,1;0
Ullsfjord Ii;SN91110;10.08.1963;0,1;0
Ullsfjord Ii;SN91110;11.08.1963;0;0
Ullsfjord Ii;SN91110;12.08.1963;0;0
Ullsfjord Ii;SN91110;13.08.1963;0;0
Ullsfjord Ii;SN91110;14.08.1963;0;0
Ullsfjord Ii;SN91110;15.08.1963;0;0
Ullsfjord Ii;SN91110;16.08.1963;0;0
Ullsfjord Ii;SN91110;17.08.1963;0;0
Ullsfjord Ii;SN91110;18.08.1963;0;0
Ullsfjord Ii;SN91110;19.08.1963;0,1;0
Ullsfjord Ii;SN91110;20.08.1963;0,1;0
Ullsfjord Ii;SN91110;21.08.1963;0,1;0
Ullsfjord Ii;SN91110;22.08.1963;0,7;0
Ullsfjord Ii;SN91110;23.08.1963;6,7;0
Ullsfjord Ii;SN91110;24.08.1963;0,5;0
Ullsfjord Ii;SN91110;25.08.1963;19,1;0
Ullsfjord Ii;SN91110;26.08.1963;0,1;0
Ullsfjord Ii;SN91110;27.08.1963;0;0
Ullsfjord Ii;SN91110;28.08.1963;0,1;0
Ullsfjord Ii;SN91110;29.08.1963;2,1;0
Ullsfjord Ii;SN91110;30.08.1963;1,3;0
Ullsfjord Ii;SN91110;31.08.1963;0,1;0
Ullsfjord Ii;SN91110;01.09.1963;0;0
Ullsfjord Ii;SN91110;02.09.1963;3,1;0
Ullsfjord Ii;SN91110;03.09.1963;0;0
Ullsfjord Ii;SN91110;04.09.1963;0;0
Ullsfjord Ii;SN91110;05.09.1963;0;0
Ullsfjord Ii;SN91110;06.09.1963;0,8;0
Ullsfjord Ii;SN91110;07.09.1963;0;0
Ullsfjord Ii;SN91110;08.09.1963;7,2;0
Ullsfjord Ii;SN91110;09.09.1963;0;0
Ullsfjord Ii;SN91110;10.09.1963;0;0
Ullsfjord Ii;SN91110;11.09.1963;1,1;0
Ullsfjord Ii;SN91110;12.09.1963;1,2;0
Ullsfjord Ii;SN91110;13.09.1963;0,9;0
Ullsfjord Ii;SN91110;14.09.1963;3,7;0
Ullsfjord Ii;SN91110;15.09.1963;3,1;0
Ullsfjord Ii;SN91110;16.09.1963;2,1;0
Ullsfjord Ii;SN91110;17.09.1963;0,2;0
Ullsfjord Ii;SN91110;18.09.1963;3,7;0
Ullsfjord Ii;SN91110;19.09.1963;27,1;0
Ullsfjord Ii;SN91110;20.09.1963;3,9;0
Ullsfjord Ii;SN91110;21.09.1963;0,1;0
Ullsfjord Ii;SN91110;22.09.1963;5,7;0
Ullsfjord Ii;SN91110;23.09.1963;20,9;0
Ullsfjord Ii;SN91110;24.09.1963;0,6;0
Ullsfjord Ii;SN91110;25.09.1963;1,5;0
Ullsfjord Ii;SN91110;26.09.1963;0,1;0
Ullsfjord Ii;SN91110;27.09.1963;0,1;0
Ullsfjord Ii;SN91110;28.09.1963;0;0
Ullsfjord Ii;SN91110;29.09.1963;2,1;0
Ullsfjord Ii;SN91110;30.09.1963;9,9;0
Ullsfjord Ii;SN91110;01.10.1963;0;0
Ullsfjord Ii;SN91110;02.10.1963;1,4;0
Ullsfjord Ii;SN91110;03.10.1963;2,3;0
Ullsfjord Ii;SN91110;04.10.1963;1,5;0
Ullsfjord Ii;SN91110;05.10.1963;0;0
Ullsfjord Ii;SN91110;06.10.1963;0;0
Ullsfjord Ii;SN91110;07.10.1963;0;0
Ullsfjord Ii;SN91110;08.10.1963;0;0
Ullsfjord Ii;SN91110;09.10.1963;0,1;0
Ullsfjord Ii;SN91110;10.10.1963;1,1;0
Ullsfjord Ii;SN91110;11.10.1963;0;0
Ullsfjord Ii;SN91110;12.10.1963;0;0
