Navn;Stasjon;Tid(norsk normaltid);Nedbør (døgn);Snødybde
Kvalsund - Simavik;SN90610;17.10.1977;0,2;0
Kvalsund - Simavik;SN90610;18.10.1977;29,2;0
Kvalsund - Simavik;SN90610;19.10.1977;2,2;0
Kvalsund - Simavik;SN90610;20.10.1977;3,1;0
Kvalsund - Simavik;SN90610;21.10.1977;5,1;0
Kvalsund - Simavik;SN90610;22.10.1977;15,6;0
Kvalsund - Simavik;SN90610;23.10.1977;4,3;0
Kvalsund - Simavik;SN90610;24.10.1977;4,6;0
Kvalsund - Simavik;SN90610;25.10.1977;3,9;0
Kvalsund - Simavik;SN90610;26.10.1977;10,1;0
Kvalsund - Simavik;SN90610;27.10.1977;5,9;0
Kvalsund - Simavik;SN90610;28.10.1977;0,4;0
Kvalsund - Simavik;SN90610;29.10.1977;2,9;0
Kvalsund - Simavik;SN90610;30.10.1977;1,3;0
Kvalsund - Simavik;SN90610;31.10.1977;1,1;0
Kvalsund - Simavik;SN90610;01.11.1977;0;0
Kvalsund - Simavik;SN90610;02.11.1977;0;0
Kvalsund - Simavik;SN90610;03.11.1977;1,9;0
Kvalsund - Simavik;SN90610;04.11.1977;0;0
Kvalsund - Simavik;SN90610;05.11.1977;0;0
Kvalsund - Simavik;SN90610;06.11.1977;0,1;0
Kvalsund - Simavik;SN90610;07.11.1977;1,2;0
Kvalsund - Simavik;SN90610;08.11.1977;0;0
Kvalsund - Simavik;SN90610;09.11.1977;9;0
Kvalsund - Simavik;SN90610;10.11.1977;0,8;0
Kvalsund - Simavik;SN90610;11.11.1977;9;1
Kvalsund - Simavik;SN90610;12.11.1977;3,6;0
Kvalsund - Simavik;SN90610;13.11.1977;0,2;0
Kvalsund - Simavik;SN90610;14.11.1977;8,1;0
Kvalsund - Simavik;SN90610;15.11.1977;5,3;0
Kvalsund - Simavik;SN90610;16.11.1977;8;1
Kvalsund - Simavik;SN90610;17.11.1977;5,7;11
Kvalsund - Simavik;SN90610;18.11.1977;0,7;9
Kvalsund - Simavik;SN90610;19.11.1977;0;9
Kvalsund - Simavik;SN90610;20.11.1977;3,6;6
Kvalsund - Simavik;SN90610;21.11.1977;1,2;5
Kvalsund - Simavik;SN90610;22.11.1977;0;5
Kvalsund - Simavik;SN90610;23.11.1977;0;5
Kvalsund - Simavik;SN90610;24.11.1977;2,3;7
Kvalsund - Simavik;SN90610;25.11.1977;3,5;9
Kvalsund - Simavik;SN90610;26.11.1977;4,8;10
Kvalsund - Simavik;SN90610;27.11.1977;2,3;13
Kvalsund - Simavik;SN90610;28.11.1977;36,6;8
Kvalsund - Simavik;SN90610;29.11.1977;6,3;6
Kvalsund - Simavik;SN90610;30.11.1977;4,1;6
Kvalsund - Simavik;SN90610;01.12.1977;11,1;4
Kvalsund - Simavik;SN90610;02.12.1977;7,1;3
Kvalsund - Simavik;SN90610;03.12.1977;6,2;0
Kvalsund - Simavik;SN90610;04.12.1977;18;0
Kvalsund - Simavik;SN90610;05.12.1977;8;0
Kvalsund - Simavik;SN90610;06.12.1977;0;0
Kvalsund - Simavik;SN90610;07.12.1977;0;0
Kvalsund - Simavik;SN90610;08.12.1977;0;0
Kvalsund - Simavik;SN90610;09.12.1977;0;0
Kvalsund - Simavik;SN90610;10.12.1977;0;0
Kvalsund - Simavik;SN90610;11.12.1977;0;0
Kvalsund - Simavik;SN90610;12.12.1977;0;0
Kvalsund - Simavik;SN90610;13.12.1977;4,5;0
Kvalsund - Simavik;SN90610;14.12.1977;9;0
Kvalsund - Simavik;SN90610;15.12.1977;17,2;0
Kvalsund - Simavik;SN90610;16.12.1977;10,7;0
Kvalsund - Simavik;SN90610;17.12.1977;11,5;2
Kvalsund - Simavik;SN90610;18.12.1977;2,5;4
Kvalsund - Simavik;SN90610;19.12.1977;4,6;5
Kvalsund - Simavik;SN90610;20.12.1977;13,8;10
Kvalsund - Simavik;SN90610;21.12.1977;4,5;12
Kvalsund - Simavik;SN90610;22.12.1977;3,9;16
Kvalsund - Simavik;SN90610;23.12.1977;0,5;15
Kvalsund - Simavik;SN90610;24.12.1977;0;15
Kvalsund - Simavik;SN90610;25.12.1977;0;14
Kvalsund - Simavik;SN90610;26.12.1977;0;14
Kvalsund - Simavik;SN90610;27.12.1977;0;14
Kvalsund - Simavik;SN90610;28.12.1977;0;14
Kvalsund - Simavik;SN90610;29.12.1977;0;14
Kvalsund - Simavik;SN90610;30.12.1977;0;14
Kvalsund - Simavik;SN90610;31.12.1977;0;13
Kvalsund - Simavik;SN90610;01.01.1978;0;13
Kvalsund - Simavik;SN90610;02.01.1978;0;13
Kvalsund - Simavik;SN90610;03.01.1978;0,1;13
Kvalsund - Simavik;SN90610;04.01.1978;3,8;15
Kvalsund - Simavik;SN90610;05.01.1978;3,4;19
Kvalsund - Simavik;SN90610;06.01.1978;4,5;22
Kvalsund - Simavik;SN90610;07.01.1978;11,8;17
Kvalsund - Simavik;SN90610;08.01.1978;11,6;12
Kvalsund - Simavik;SN90610;09.01.1978;5,7;11
Kvalsund - Simavik;SN90610;10.01.1978;2,1;10
Kvalsund - Simavik;SN90610;11.01.1978;5,2;29
Kvalsund - Simavik;SN90610;12.01.1978;8,3;41
Kvalsund - Simavik;SN90610;13.01.1978;2,6;43
Kvalsund - Simavik;SN90610;14.01.1978;0;42
Kvalsund - Simavik;SN90610;15.01.1978;7,2;36
Kvalsund - Simavik;SN90610;16.01.1978;4,9;37
Kvalsund - Simavik;SN90610;17.01.1978;4,6;41
Kvalsund - Simavik;SN90610;18.01.1978;6,2;47
Kvalsund - Simavik;SN90610;19.01.1978;0,2;47
Kvalsund - Simavik;SN90610;20.01.1978;0;47
Kvalsund - Simavik;SN90610;21.01.1978;0;46
Kvalsund - Simavik;SN90610;22.01.1978;0;45
Kvalsund - Simavik;SN90610;23.01.1978;0;45
Kvalsund - Simavik;SN90610;24.01.1978;0;41
Kvalsund - Simavik;SN90610;25.01.1978;4,7;52
Kvalsund - Simavik;SN90610;26.01.1978;10,7;66
Kvalsund - Simavik;SN90610;27.01.1978;3,6;68
Kvalsund - Simavik;SN90610;28.01.1978;0;67
Kvalsund - Simavik;SN90610;29.01.1978;4,7;64
Kvalsund - Simavik;SN90610;30.01.1978;0;64
Kvalsund - Simavik;SN90610;31.01.1978;0,6;64
Kvalsund - Simavik;SN90610;01.02.1978;0;63
Kvalsund - Simavik;SN90610;02.02.1978;0;63
Kvalsund - Simavik;SN90610;03.02.1978;0,4;62
Kvalsund - Simavik;SN90610;04.02.1978;0;62
Kvalsund - Simavik;SN90610;05.02.1978;0;62
Kvalsund - Simavik;SN90610;06.02.1978;0,3;62
Kvalsund - Simavik;SN90610;07.02.1978;2,9;65
Kvalsund - Simavik;SN90610;08.02.1978;0,2;65
Kvalsund - Simavik;SN90610;09.02.1978;10,4;70
Kvalsund - Simavik;SN90610;10.02.1978;5,4;80
Kvalsund - Simavik;SN90610;11.02.1978;0;80
Kvalsund - Simavik;SN90610;12.02.1978;0;80
Kvalsund - Simavik;SN90610;13.02.1978;12,8;96
Kvalsund - Simavik;SN90610;14.02.1978;1,9;96
Kvalsund - Simavik;SN90610;15.02.1978;7,5;100
Kvalsund - Simavik;SN90610;16.02.1978;13,2;119
Kvalsund - Simavik;SN90610;17.02.1978;6,1;126
Kvalsund - Simavik;SN90610;18.02.1978;16,5;130
Kvalsund - Simavik;SN90610;19.02.1978;6,6;133
Kvalsund - Simavik;SN90610;20.02.1978;4,8;135
Kvalsund - Simavik;SN90610;21.02.1978;5,8;138
Kvalsund - Simavik;SN90610;22.02.1978;4,1;135
Kvalsund - Simavik;SN90610;23.02.1978;2,9;134
Kvalsund - Simavik;SN90610;24.02.1978;2,2;134
Kvalsund - Simavik;SN90610;25.02.1978;0;134
Kvalsund - Simavik;SN90610;26.02.1978;0;130
Kvalsund - Simavik;SN90610;27.02.1978;1,7;129
Kvalsund - Simavik;SN90610;28.02.1978;2;120
Kvalsund - Simavik;SN90610;01.03.1978;7,7;115
Kvalsund - Simavik;SN90610;02.03.1978;2,2;100
Kvalsund - Simavik;SN90610;03.03.1978;0;100
Kvalsund - Simavik;SN90610;04.03.1978;0;100
Kvalsund - Simavik;SN90610;05.03.1978;0;100
Kvalsund - Simavik;SN90610;06.03.1978;1,2;100
Kvalsund - Simavik;SN90610;07.03.1978;0,9;92
Kvalsund - Simavik;SN90610;08.03.1978;0;92
Kvalsund - Simavik;SN90610;09.03.1978;0;92
Kvalsund - Simavik;SN90610;10.03.1978;2,5;93
Kvalsund - Simavik;SN90610;11.03.1978;2,5;93
Kvalsund - Simavik;SN90610;12.03.1978;3,6;101
Kvalsund - Simavik;SN90610;13.03.1978;13,3;132
Kvalsund - Simavik;SN90610;14.03.1978;1,2;133
Kvalsund - Simavik;SN90610;15.03.1978;0;129
Kvalsund - Simavik;SN90610;16.03.1978;0,7;125
Kvalsund - Simavik;SN90610;17.03.1978;0,6;125
Kvalsund - Simavik;SN90610;18.03.1978;4,5;128
Kvalsund - Simavik;SN90610;19.03.1978;0;127
Kvalsund - Simavik;SN90610;20.03.1978;0;125
Kvalsund - Simavik;SN90610;21.03.1978;0;125
Kvalsund - Simavik;SN90610;22.03.1978;0;123
Kvalsund - Simavik;SN90610;23.03.1978;0;120
Kvalsund - Simavik;SN90610;24.03.1978;0;118
Kvalsund - Simavik;SN90610;25.03.1978;0;114
Kvalsund - Simavik;SN90610;26.03.1978;0;112
Kvalsund - Simavik;SN90610;27.03.1978;0;111
Kvalsund - Simavik;SN90610;28.03.1978;0,1;101
Kvalsund - Simavik;SN90610;29.03.1978;0;101
Kvalsund - Simavik;SN90610;30.03.1978;0;101
Kvalsund - Simavik;SN90610;31.03.1978;3,1;129
Kvalsund - Simavik;SN90610;01.04.1978;3,1;125
Kvalsund - Simavik;SN90610;02.04.1978;7,1;126
Kvalsund - Simavik;SN90610;03.04.1978;3,2;130
Kvalsund - Simavik;SN90610;04.04.1978;2,5;133
Kvalsund - Simavik;SN90610;05.04.1978;11;140
Kvalsund - Simavik;SN90610;06.04.1978;14,6;127
Kvalsund - Simavik;SN90610;07.04.1978;4,5;127
Kvalsund - Simavik;SN90610;08.04.1978;0,8;122
Kvalsund - Simavik;SN90610;09.04.1978;0;120
Kvalsund - Simavik;SN90610;10.04.1978;1,4;120
Kvalsund - Simavik;SN90610;11.04.1978;1,6;120
Kvalsund - Simavik;SN90610;12.04.1978;0;118
Kvalsund - Simavik;SN90610;13.04.1978;0;114
Kvalsund - Simavik;SN90610;14.04.1978;0;112
Kvalsund - Simavik;SN90610;15.04.1978;0;110
Kvalsund - Simavik;SN90610;16.04.1978;0;109
Kvalsund - Simavik;SN90610;17.04.1978;0;106
Kvalsund - Simavik;SN90610;18.04.1978;0;105
Kvalsund - Simavik;SN90610;19.04.1978;0;103
Kvalsund - Simavik;SN90610;20.04.1978;0;101
Kvalsund - Simavik;SN90610;21.04.1978;0;100
Kvalsund - Simavik;SN90610;22.04.1978;0;100
Kvalsund - Simavik;SN90610;23.04.1978;0;99
Kvalsund - Simavik;SN90610;24.04.1978;0,4;99
Kvalsund - Simavik;SN90610;25.04.1978;0;98
Kvalsund - Simavik;SN90610;26.04.1978;0,9;97
Kvalsund - Simavik;SN90610;27.04.1978;1,1;96
Kvalsund - Simavik;SN90610;28.04.1978;0,7;95
Kvalsund - Simavik;SN90610;29.04.1978;0;93
Kvalsund - Simavik;SN90610;30.04.1978;1,4;93
Kvalsund - Simavik;SN90610;01.05.1978;5,5;101
Kvalsund - Simavik;SN90610;02.05.1978;6,5;107
Kvalsund - Simavik;SN90610;03.05.1978;12;131
Kvalsund - Simavik;SN90610;04.05.1978;5,5;130
Kvalsund - Simavik;SN90610;05.05.1978;4,1;133
Kvalsund - Simavik;SN90610;06.05.1978;10,5;141
Kvalsund - Simavik;SN90610;07.05.1978;3,2;134
Kvalsund - Simavik;SN90610;08.05.1978;0,1;130
Kvalsund - Simavik;SN90610;09.05.1978;0;128
Kvalsund - Simavik;SN90610;10.05.1978;0;125
Kvalsund - Simavik;SN90610;11.05.1978;0;116
Kvalsund - Simavik;SN90610;12.05.1978;0;113
Kvalsund - Simavik;SN90610;13.05.1978;0;111
Kvalsund - Simavik;SN90610;14.05.1978;0;105
Kvalsund - Simavik;SN90610;15.05.1978;0,2;100
Kvalsund - Simavik;SN90610;16.05.1978;0;94
Kvalsund - Simavik;SN90610;17.05.1978;0;86
Kvalsund - Simavik;SN90610;18.05.1978;0;79
Kvalsund - Simavik;SN90610;19.05.1978;0;71
Kvalsund - Simavik;SN90610;20.05.1978;0;67
Kvalsund - Simavik;SN90610;21.05.1978;0;62
Kvalsund - Simavik;SN90610;22.05.1978;0;57
Kvalsund - Simavik;SN90610;23.05.1978;0;49
Kvalsund - Simavik;SN90610;24.05.1978;0;40
Kvalsund - Simavik;SN90610;25.05.1978;0;25
Kvalsund - Simavik;SN90610;26.05.1978;0,9;20
Kvalsund - Simavik;SN90610;27.05.1978;35,9;15
Kvalsund - Simavik;SN90610;28.05.1978;1,7;10
Kvalsund - Simavik;SN90610;29.05.1978;13,1;8
Kvalsund - Simavik;SN90610;30.05.1978;9;0
Kvalsund - Simavik;SN90610;31.05.1978;1,3;0
Kvalsund - Simavik;SN90610;01.06.1978;6,2;0
Kvalsund - Simavik;SN90610;02.06.1978;14;0
Kvalsund - Simavik;SN90610;03.06.1978;4,8;0
Kvalsund - Simavik;SN90610;04.06.1978;2,3;0
Kvalsund - Simavik;SN90610;05.06.1978;8,1;0
Kvalsund - Simavik;SN90610;06.06.1978;10;0
Kvalsund - Simavik;SN90610;07.06.1978;0;0
Kvalsund - Simavik;SN90610;08.06.1978;0;0
Kvalsund - Simavik;SN90610;09.06.1978;0;0
Kvalsund - Simavik;SN90610;10.06.1978;0;0
Kvalsund - Simavik;SN90610;11.06.1978;0;0
Kvalsund - Simavik;SN90610;12.06.1978;0,1;0
Kvalsund - Simavik;SN90610;13.06.1978;0;0
Kvalsund - Simavik;SN90610;14.06.1978;0;0
Kvalsund - Simavik;SN90610;15.06.1978;0;0
Kvalsund - Simavik;SN90610;16.06.1978;3,2;0
Kvalsund - Simavik;SN90610;17.06.1978;0;0
Kvalsund - Simavik;SN90610;18.06.1978;1,9;0
Kvalsund - Simavik;SN90610;19.06.1978;3,2;0
Kvalsund - Simavik;SN90610;20.06.1978;2,6;0
Kvalsund - Simavik;SN90610;21.06.1978;6,4;0
Kvalsund - Simavik;SN90610;22.06.1978;0;0
Kvalsund - Simavik;SN90610;23.06.1978;0;0
Kvalsund - Simavik;SN90610;24.06.1978;0;0
Kvalsund - Simavik;SN90610;25.06.1978;0;0
Kvalsund - Simavik;SN90610;26.06.1978;0;0
Kvalsund - Simavik;SN90610;27.06.1978;0;0
Kvalsund - Simavik;SN90610;28.06.1978;0;0
Kvalsund - Simavik;SN90610;29.06.1978;0;0
Kvalsund - Simavik;SN90610;30.06.1978;0;0
Kvalsund - Simavik;SN90610;01.07.1978;0;0
Kvalsund - Simavik;SN90610;02.07.1978;0;0
Kvalsund - Simavik;SN90610;03.07.1978;0;0
Kvalsund - Simavik;SN90610;04.07.1978;0;0
Kvalsund - Simavik;SN90610;05.07.1978;0;0
Kvalsund - Simavik;SN90610;06.07.1978;0;0
Kvalsund - Simavik;SN90610;07.07.1978;0;0
Kvalsund - Simavik;SN90610;08.07.1978;0;0
Kvalsund - Simavik;SN90610;09.07.1978;0;0
Kvalsund - Simavik;SN90610;10.07.1978;0;0
Kvalsund - Simavik;SN90610;11.07.1978;0;0
Kvalsund - Simavik;SN90610;12.07.1978;0;0
Kvalsund - Simavik;SN90610;13.07.1978;0;0
Kvalsund - Simavik;SN90610;14.07.1978;6,2;0
Kvalsund - Simavik;SN90610;15.07.1978;0;0
Kvalsund - Simavik;SN90610;16.07.1978;0;0
Kvalsund - Simavik;SN90610;17.07.1978;0;0
Kvalsund - Simavik;SN90610;18.07.1978;5,1;0
Kvalsund - Simavik;SN90610;19.07.1978;1,2;0
Kvalsund - Simavik;SN90610;20.07.1978;0;0
Kvalsund - Simavik;SN90610;21.07.1978;0;0
Kvalsund - Simavik;SN90610;22.07.1978;0;0
Kvalsund - Simavik;SN90610;23.07.1978;0;0
Kvalsund - Simavik;SN90610;24.07.1978;0;0
Kvalsund - Simavik;SN90610;25.07.1978;3;0
Kvalsund - Simavik;SN90610;26.07.1978;5;0
Kvalsund - Simavik;SN90610;27.07.1978;1;0
Kvalsund - Simavik;SN90610;28.07.1978;1,2;0
Kvalsund - Simavik;SN90610;29.07.1978;2,1;0
Kvalsund - Simavik;SN90610;30.07.1978;0;0
Kvalsund - Simavik;SN90610;31.07.1978;0;0
Kvalsund - Simavik;SN90610;01.08.1978;14,1;0
Kvalsund - Simavik;SN90610;02.08.1978;13,6;0
Kvalsund - Simavik;SN90610;03.08.1978;1,6;0
Kvalsund - Simavik;SN90610;04.08.1978;0;0
Kvalsund - Simavik;SN90610;05.08.1978;0;0
Kvalsund - Simavik;SN90610;06.08.1978;0;0
Kvalsund - Simavik;SN90610;07.08.1978;0;0
Kvalsund - Simavik;SN90610;08.08.1978;0;0
Kvalsund - Simavik;SN90610;09.08.1978;0;0
Kvalsund - Simavik;SN90610;10.08.1978;0;0
Kvalsund - Simavik;SN90610;11.08.1978;0,2;0
Kvalsund - Simavik;SN90610;12.08.1978;2,4;0
Kvalsund - Simavik;SN90610;13.08.1978;2,1;0
Kvalsund - Simavik;SN90610;14.08.1978;0,5;0
Kvalsund - Simavik;SN90610;15.08.1978;0;0
Kvalsund - Simavik;SN90610;16.08.1978;0;0
Kvalsund - Simavik;SN90610;17.08.1978;0;0
Kvalsund - Simavik;SN90610;18.08.1978;3,5;0
Kvalsund - Simavik;SN90610;19.08.1978;2,2;0
Kvalsund - Simavik;SN90610;20.08.1978;0;0
Kvalsund - Simavik;SN90610;21.08.1978;0;0
Kvalsund - Simavik;SN90610;22.08.1978;0,1;0
Kvalsund - Simavik;SN90610;23.08.1978;0;0
Kvalsund - Simavik;SN90610;24.08.1978;3,4;0
Kvalsund - Simavik;SN90610;25.08.1978;7,2;0
Kvalsund - Simavik;SN90610;26.08.1978;0;0
Kvalsund - Simavik;SN90610;27.08.1978;0,2;0
Kvalsund - Simavik;SN90610;28.08.1978;2,2;0
Kvalsund - Simavik;SN90610;29.08.1978;0;0
Kvalsund - Simavik;SN90610;30.08.1978;0;0
Kvalsund - Simavik;SN90610;31.08.1978;0;0
Kvalsund - Simavik;SN90610;01.09.1978;0;0
Kvalsund - Simavik;SN90610;02.09.1978;0;0
Kvalsund - Simavik;SN90610;03.09.1978;1,9;0
Kvalsund - Simavik;SN90610;04.09.1978;0,1;0
Kvalsund - Simavik;SN90610;05.09.1978;1,1;0
Kvalsund - Simavik;SN90610;06.09.1978;0;0
Kvalsund - Simavik;SN90610;07.09.1978;0,8;0
Kvalsund - Simavik;SN90610;08.09.1978;0;0
Kvalsund - Simavik;SN90610;09.09.1978;0;0
Kvalsund - Simavik;SN90610;10.09.1978;0,2;0
Kvalsund - Simavik;SN90610;11.09.1978;4,4;0
Kvalsund - Simavik;SN90610;12.09.1978;2,4;0
Kvalsund - Simavik;SN90610;13.09.1978;9,2;0
Kvalsund - Simavik;SN90610;14.09.1978;5,9;0
Kvalsund - Simavik;SN90610;15.09.1978;0,1;0
Kvalsund - Simavik;SN90610;16.09.1978;1,1;0
Kvalsund - Simavik;SN90610;17.09.1978;2,6;0
Kvalsund - Simavik;SN90610;18.09.1978;1,2;0
Kvalsund - Simavik;SN90610;19.09.1978;4,3;0
Kvalsund - Simavik;SN90610;20.09.1978;6,1;0
Kvalsund - Simavik;SN90610;21.09.1978;3,6;0
Kvalsund - Simavik;SN90610;22.09.1978;4,2;0
Kvalsund - Simavik;SN90610;23.09.1978;2,4;0
Kvalsund - Simavik;SN90610;24.09.1978;1;0
Kvalsund - Simavik;SN90610;25.09.1978;0;0
Kvalsund - Simavik;SN90610;26.09.1978;0;0
Kvalsund - Simavik;SN90610;27.09.1978;0,1;0
Kvalsund - Simavik;SN90610;28.09.1978;2,4;0
Kvalsund - Simavik;SN90610;29.09.1978;3,1;0
Kvalsund - Simavik;SN90610;30.09.1978;0;0
Data er gyldig per 20.02.2025 (CC BY 4.0), Meteorologisk institutt (MET);;;;
